cycle	commit	bugid	added	deleted	file
activemq-5.4.0-activemq-5.5.0	d68ef66f7bc7facf0424a29efc85bf2ce3d768dd	AMQ-3142	1	4	activemq-karaf/src/main/resources/features-2.1.xml
activemq-5.4.0-activemq-5.5.0	0bb98ba03825e7736b0f333a61b280424d204d6c	AMQ-3142	5	0	activemq-karaf/pom.xml
activemq-5.4.0-activemq-5.5.0	0bb98ba03825e7736b0f333a61b280424d204d6c	AMQ-3142	65	0	activemq-karaf/src/main/resources/features-2.1.xml
activemq-5.4.0-activemq-5.5.0	c42d8de03489baa6d6d5a3c6af42324bf4e0f37b	AMQ-2852	1	1	activemq-core/src/main/java/org/apache/activemq/broker/BrokerService.java
activemq-5.4.0-activemq-5.5.0	c42d8de03489baa6d6d5a3c6af42324bf4e0f37b	AMQ-2852	10	7	activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapter.java
activemq-5.4.0-activemq-5.5.0	c42d8de03489baa6d6d5a3c6af42324bf4e0f37b	AMQ-2852	0	2	activemq-core/src/main/java/org/apache/activemq/store/journal/JournalPersistenceAdapter.java
activemq-5.4.0-activemq-5.5.0	88c10842dff97f7a8e599cae09a993ea91a4a34b	AMQ-3238	16	0	activemq-core/src/main/java/org/apache/activemq/store/kahadaptor/KahaTransaction.java
activemq-5.4.0-activemq-5.5.0	88c10842dff97f7a8e599cae09a993ea91a4a34b	AMQ-3238	24	4	activemq-core/src/main/java/org/apache/activemq/store/kahadaptor/KahaTransactionStore.java
activemq-5.4.0-activemq-5.5.0	88c10842dff97f7a8e599cae09a993ea91a4a34b	AMQ-3238	32	1	activemq-core/src/main/java/org/apache/activemq/store/kahadaptor/TxCommand.java
activemq-5.4.0-activemq-5.5.0	88c10842dff97f7a8e599cae09a993ea91a4a34b	AMQ-3238	1	0	activemq-core/src/main/java/org/apache/activemq/store/kahadb/KahaDBStore.java
activemq-5.4.0-activemq-5.5.0	88c10842dff97f7a8e599cae09a993ea91a4a34b	AMQ-3238	34	3	activemq-core/src/main/java/org/apache/activemq/store/kahadb/KahaDBTransactionStore.java
activemq-5.4.0-activemq-5.5.0	88c10842dff97f7a8e599cae09a993ea91a4a34b	AMQ-3238	31	4	activemq-core/src/main/java/org/apache/activemq/store/memory/MemoryTransactionStore.java
activemq-5.4.0-activemq-5.5.0	88c10842dff97f7a8e599cae09a993ea91a4a34b	AMQ-3238	32	0	activemq-core/src/test/java/org/apache/activemq/usecases/AMQStoreDurableSubscriptionTest.java
activemq-5.4.0-activemq-5.5.0	88c10842dff97f7a8e599cae09a993ea91a4a34b	AMQ-3238	32	0	activemq-core/src/test/java/org/apache/activemq/usecases/DurableSubscriptionTestSupport.java
activemq-5.4.0-activemq-5.5.0	88c10842dff97f7a8e599cae09a993ea91a4a34b	AMQ-3238	27	0	activemq-core/src/test/java/org/apache/activemq/usecases/KahaDBDurableSubscriptionTest.java
activemq-5.4.0-activemq-5.5.0	e44ccf7f08936b9cc4ddb1d5c0b874e0e1158e85	AMQ-3222	2	3	activemq-core/src/main/java/org/apache/activemq/xbean/XBeanBrokerFactory.java
activemq-5.4.0-activemq-5.5.0	986ed145a791052a7190f069563095a0110c8742	AMQ-3222	1	2	activemq-core/src/main/java/org/apache/activemq/network/DiscoveryNetworkConnector.java
activemq-5.4.0-activemq-5.5.0	986ed145a791052a7190f069563095a0110c8742	AMQ-3222	5	3	activemq-core/src/main/java/org/apache/activemq/thread/TaskRunnerFactory.java
activemq-5.4.0-activemq-5.5.0	986ed145a791052a7190f069563095a0110c8742	AMQ-3222	1	0	activemq-core/src/main/java/org/apache/activemq/transport/discovery/DiscoveryListener.java
activemq-5.4.0-activemq-5.5.0	986ed145a791052a7190f069563095a0110c8742	AMQ-3222	1	1	activemq-core/src/main/java/org/apache/activemq/transport/discovery/DiscoveryTransport.java
activemq-5.4.0-activemq-5.5.0	986ed145a791052a7190f069563095a0110c8742	AMQ-3222	1	1	activemq-core/src/main/java/org/apache/activemq/transport/failover/FailoverTransport.java
activemq-5.4.0-activemq-5.5.0	986ed145a791052a7190f069563095a0110c8742	AMQ-3222	13	9	activemq-core/src/main/java/org/apache/activemq/util/URISupport.java
activemq-5.4.0-activemq-5.5.0	986ed145a791052a7190f069563095a0110c8742	AMQ-3222	6	6	activemq-core/src/main/java/org/apache/activemq/xbean/XBeanBrokerFactory.java
activemq-5.4.0-activemq-5.5.0	986ed145a791052a7190f069563095a0110c8742	AMQ-3222	151	9	activemq-core/src/test/java/org/apache/activemq/network/FailoverStaticNetworkTest.java
activemq-5.4.0-activemq-5.5.0	986ed145a791052a7190f069563095a0110c8742	AMQ-3222	3	2	activemq-core/src/test/java/org/apache/activemq/transport/discovery/DiscoveryTransportNoBrokerTest.java
activemq-5.4.0-activemq-5.5.0	986ed145a791052a7190f069563095a0110c8742	AMQ-3222	24	1	activemq-core/src/test/java/org/apache/activemq/util/URISupportTest.java
activemq-5.4.0-activemq-5.5.0	2a558c80a6462e14c4f37b37ad45bf4a44f84a10	AMQ-3220	1	3	activemq-core/src/main/java/org/apache/activemq/broker/region/AbstractRegion.java
activemq-5.4.0-activemq-5.5.0	2a558c80a6462e14c4f37b37ad45bf4a44f84a10	AMQ-3220	6	20	activemq-core/src/main/java/org/apache/activemq/network/DemandForwardingBridgeSupport.java
activemq-5.4.0-activemq-5.5.0	2a558c80a6462e14c4f37b37ad45bf4a44f84a10	AMQ-3220	147	0	activemq-core/src/test/java/org/apache/activemq/usecases/AbstractTwoBrokerNetworkConnectorWildcardIncludedDestinationTestSupport.java
activemq-5.4.0-activemq-5.5.0	2a558c80a6462e14c4f37b37ad45bf4a44f84a10	AMQ-3220	33	0	activemq-core/src/test/java/org/apache/activemq/usecases/TwoBrokerNetworkConnectorWildcardDynamicallyIncludedDestinationTest.java
activemq-5.4.0-activemq-5.5.0	2a558c80a6462e14c4f37b37ad45bf4a44f84a10	AMQ-3220	33	0	activemq-core/src/test/java/org/apache/activemq/usecases/TwoBrokerNetworkConnectorWildcardStaticallyIncludedDestinationTest.java
activemq-5.4.0-activemq-5.5.0	3d61acf2b202656fc13f93b31cc28f80b30f6cd7	AMQ-3199	179	63	activemq-core/src/main/java/org/apache/activemq/broker/scheduler/CronParser.java
activemq-5.4.0-activemq-5.5.0	3d61acf2b202656fc13f93b31cc28f80b30f6cd7	AMQ-3199	112	29	activemq-core/src/test/java/org/apache/activemq/broker/scheduler/CronParserTest.java
activemq-5.4.0-activemq-5.5.0	3d61acf2b202656fc13f93b31cc28f80b30f6cd7	AMQ-3199	28	0	activemq-core/src/test/java/org/apache/activemq/broker/scheduler/JobSchedulerTest.java
activemq-5.4.0-activemq-5.5.0	3df3302c65b16090464588bbccd14a11b46a1ba9	AMQ-3211	7	4	activemq-core/src/main/java/org/apache/activemq/command/ActiveMQMessage.java
activemq-5.4.0-activemq-5.5.0	3df3302c65b16090464588bbccd14a11b46a1ba9	AMQ-3211	17	0	activemq-core/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveWithEmbeddedBrokerAndUserIDTest.java
activemq-5.4.0-activemq-5.5.0	3df3302c65b16090464588bbccd14a11b46a1ba9	AMQ-3211	2	0	activemq-core/src/test/java/org/apache/activemq/test/message/NestedMapAndListPropertyTest.java
activemq-5.4.0-activemq-5.5.0	4f9784dafc56c4b59fa7899b4bcddc2d1fabddf2	AMQ-3209	5	1	activemq-core/src/main/java/org/apache/activemq/util/URISupport.java
activemq-5.4.0-activemq-5.5.0	4f9784dafc56c4b59fa7899b4bcddc2d1fabddf2	AMQ-3209	22	0	activemq-core/src/test/java/org/apache/activemq/util/URISupportTest.java
activemq-5.4.0-activemq-5.5.0	5b5d494e6556839c43859afc2d47c3b7d55ecd41	AMQ-2213	11	7	activemq-core/src/main/java/org/apache/activemq/ActiveMQQueueSession.java
activemq-5.4.0-activemq-5.5.0	5b5d494e6556839c43859afc2d47c3b7d55ecd41	AMQ-2213	11	7	activemq-core/src/main/java/org/apache/activemq/ActiveMQTopicSession.java
activemq-5.4.0-activemq-5.5.0	5b5d494e6556839c43859afc2d47c3b7d55ecd41	AMQ-2213	103	0	activemq-core/src/test/java/org/apache/activemq/bugs/AMQ2213Test.java
activemq-5.4.0-activemq-5.5.0	74a45502e217c8ef45d7ff23eeb7ba5538a73c4a	AMQ-3199	49	23	activemq-core/src/test/java/org/apache/activemq/broker/scheduler/CronParserTest.java
activemq-5.4.0-activemq-5.5.0	d75bb6d6d8164e95c4b5d51aa9a7e66a31c854cc	AMQ-3202	37	29	activemq-core/src/main/java/org/apache/activemq/command/ActiveMQMapMessage.java
activemq-5.4.0-activemq-5.5.0	34242e246e750bf27309c1fb2701a2553625ca0e	AMQ-3202	95	0	activemq-optional/src/test/java/org/apache/activemq/transport/http/HttpJMSMessageTest.java
activemq-5.4.0-activemq-5.5.0	1b45e3be04db0f382470d435bbd3cce589ae39a3	AMQ-3193	6	5	activemq-core/src/main/java/org/apache/activemq/broker/jmx/QueueView.java
activemq-5.4.0-activemq-5.5.0	1b45e3be04db0f382470d435bbd3cce589ae39a3	AMQ-3193	0	11	activemq-core/src/main/java/org/apache/activemq/broker/region/IndirectMessageReference.java
activemq-5.4.0-activemq-5.5.0	1b45e3be04db0f382470d435bbd3cce589ae39a3	AMQ-3193	30	28	activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java
activemq-5.4.0-activemq-5.5.0	1b45e3be04db0f382470d435bbd3cce589ae39a3	AMQ-3193	3	3	activemq-core/src/main/java/org/apache/activemq/transport/InactivityMonitor.java
activemq-5.4.0-activemq-5.5.0	1b45e3be04db0f382470d435bbd3cce589ae39a3	AMQ-3193	1	0	activemq-core/src/main/java/org/apache/activemq/util/BrokerSupport.java
activemq-5.4.0-activemq-5.5.0	1b45e3be04db0f382470d435bbd3cce589ae39a3	AMQ-3193	0	2	activemq-core/src/test/java/org/apache/activemq/broker/jmx/MBeanTest.java
activemq-5.4.0-activemq-5.5.0	2f47288da270b2db68915ec8caac632236bc6802	AMQ-3142	11	9	activemq-karaf/src/main/java/org/apache/activemq/karaf/commands/ActiveMQCommand.java
activemq-5.4.0-activemq-5.5.0	2f47288da270b2db68915ec8caac632236bc6802	AMQ-3142	5	5	activemq-karaf/src/main/resources/OSGI-INF/blueprint/activemq-karaf.xml
activemq-5.4.0-activemq-5.5.0	2f47288da270b2db68915ec8caac632236bc6802	AMQ-3142	4	4	activemq-karaf/src/main/resources/features.xml
activemq-5.4.0-activemq-5.5.0	2f47288da270b2db68915ec8caac632236bc6802	AMQ-3142	1	1	pom.xml
activemq-5.4.0-activemq-5.5.0	330c9a896d175ccb2bb41f2a9ce569851026ac9c	AMQ-2981	3	4	activemq-core/src/main/java/org/apache/activemq/transport/discovery/DiscoveryTransportFactory.java
activemq-5.4.0-activemq-5.5.0	330c9a896d175ccb2bb41f2a9ce569851026ac9c	AMQ-2981	1	1	activemq-core/src/main/java/org/apache/activemq/transport/fanout/FanoutTransportFactory.java
activemq-5.4.0-activemq-5.5.0	330c9a896d175ccb2bb41f2a9ce569851026ac9c	AMQ-2981	2	2	activemq-core/src/test/java/org/apache/activemq/transport/discovery/DiscoveryTransportNoBrokerTest.java
activemq-5.4.0-activemq-5.5.0	330c9a896d175ccb2bb41f2a9ce569851026ac9c	AMQ-2981	12	1	activemq-core/src/test/java/org/apache/activemq/transport/discovery/DiscoveryUriTest.java
activemq-5.4.0-activemq-5.5.0	d8fd5330a4fb4b7d5054bab8ba11686de647a7a3	AMQ-3193	11	0	activemq-core/src/main/java/org/apache/activemq/broker/region/IndirectMessageReference.java
activemq-5.4.0-activemq-5.5.0	462efdb9deaa60e7945a180652a5e0f596d3fdd4	AMQ-3193	20	19	activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java
activemq-5.4.0-activemq-5.5.0	1d885d393e2d84eda12f85833b7a89bf0b187203	AMQ-2981	1	1	activemq-core/src/test/java/org/apache/activemq/transport/discovery/DiscoveryUriTest.java
activemq-5.4.0-activemq-5.5.0	5ad72d650cce2d09881f4b7f0cf1eebdb79c4a7a	AMQ-2981	54	0	activemq-core/src/test/java/org/apache/activemq/transport/discovery/DiscoveryUriTest.java
activemq-5.4.0-activemq-5.5.0	99653c6c8c0d422eac64b538b24ae13be3227be5	AMQ-3193	17	0	activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java
activemq-5.4.0-activemq-5.5.0	99653c6c8c0d422eac64b538b24ae13be3227be5	AMQ-3193	34	0	activemq-core/src/test/java/org/apache/activemq/broker/jmx/MBeanTest.java
activemq-5.4.0-activemq-5.5.0	72a0fd1a439d36bd242c4d34b35e8bd48e9234e7	AMQ-2256	9	6	activemq-core/src/main/java/org/apache/activemq/transport/tcp/TcpTransportFactory.java
activemq-5.4.0-activemq-5.5.0	56f8e368d5c3002695d896b9556fbfd9b2744749	AMQ-2929	10	9	activemq-core/src/main/java/org/apache/activemq/command/ActiveMQTextMessage.java
activemq-5.4.0-activemq-5.5.0	56f8e368d5c3002695d896b9556fbfd9b2744749	AMQ-2929	191	0	activemq-core/src/test/java/org/apache/activemq/usecases/ConsumeUncompressedCompressedMessageTest.java
activemq-5.4.0-activemq-5.5.0	2d121f4092a3891c4162f95c46a57d9e56c52134	AMQ-3190	1	1	activemq-core/src/main/java/org/apache/activemq/ActiveMQMessageConsumer.java
activemq-5.4.0-activemq-5.5.0	2d121f4092a3891c4162f95c46a57d9e56c52134	AMQ-3190	10	0	activemq-core/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java
activemq-5.4.0-activemq-5.5.0	2d121f4092a3891c4162f95c46a57d9e56c52134	AMQ-3190	65	46	activemq-core/src/test/java/org/apache/activemq/usecases/DurableSubProcessWithRestartTest.java
activemq-5.4.0-activemq-5.5.0	2d121f4092a3891c4162f95c46a57d9e56c52134	AMQ-3190	89	5	activemq-core/src/test/java/org/apache/activemq/usecases/DurableSubscriptionOfflineTest.java
activemq-5.4.0-activemq-5.5.0	a5fc6dd999352fed6c5df025ee790a19692e1ce8	AMQ-3153	21	17	activemq-core/src/main/java/org/apache/activemq/command/Message.java
activemq-5.4.0-activemq-5.5.0	a5fc6dd999352fed6c5df025ee790a19692e1ce8	AMQ-3153	145	0	activemq-core/src/test/java/org/apache/activemq/bugs/DoubleExpireTest.java
activemq-5.4.0-activemq-5.5.0	d245457ccdcebb57b14c5f10f963ef9b68d3f104	AMQ-3187	6	2	activemq-tooling/maven-activemq-perf-plugin/src/main/java/org/apache/activemq/tool/JmsConsumerClient.java
activemq-5.4.0-activemq-5.5.0	6595dc4a62d53744a4ba3fa5ff3841280ecbd1ab	AMQ-3185	1	1	activemq-core/src/main/java/org/apache/activemq/transport/vm/VMTransport.java
activemq-5.4.0-activemq-5.5.0	6595dc4a62d53744a4ba3fa5ff3841280ecbd1ab	AMQ-3185	7	7	activemq-core/src/main/java/org/apache/activemq/transport/vm/VMTransportServer.java
activemq-5.4.0-activemq-5.5.0	6595dc4a62d53744a4ba3fa5ff3841280ecbd1ab	AMQ-3185	131	0	activemq-core/src/test/java/org/apache/activemq/bugs/VMTransportClosureTest.java
activemq-5.4.0-activemq-5.5.0	c6ede162c352fd4d980174f9c158c672e8e01d08	AMQ-3123	71	0	activemq-web-demo/src/test/java/org/apache/activemq/web/AjaxTest.java
activemq-5.4.0-activemq-5.5.0	c6ede162c352fd4d980174f9c158c672e8e01d08	AMQ-3123	10	11	activemq-web/src/main/java/org/apache/activemq/web/AjaxListener.java
activemq-5.4.0-activemq-5.5.0	c6ede162c352fd4d980174f9c158c672e8e01d08	AMQ-3123	37	23	activemq-web/src/main/java/org/apache/activemq/web/MessageListenerServlet.java
activemq-5.4.0-activemq-5.5.0	c6ede162c352fd4d980174f9c158c672e8e01d08	AMQ-3123	38	0	activemq-web/src/main/java/org/apache/activemq/web/UndeliveredAjaxMessage.java
activemq-5.4.0-activemq-5.5.0	a6c51a45322dd59973cc7743aed7790258aac209	AMQ-2736	5	0	activemq-core/src/main/java/org/apache/activemq/store/kahadb/KahaDBPersistenceAdapter.java
activemq-5.4.0-activemq-5.5.0	a6c51a45322dd59973cc7743aed7790258aac209	AMQ-2736	0	23	activemq-core/src/main/java/org/apache/activemq/store/kahadb/KahaDBStore.java
activemq-5.4.0-activemq-5.5.0	a6c51a45322dd59973cc7743aed7790258aac209	AMQ-2736	49	5	activemq-core/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java
activemq-5.4.0-activemq-5.5.0	a6c51a45322dd59973cc7743aed7790258aac209	AMQ-2736	97	0	activemq-core/src/test/java/org/apache/activemq/bugs/AMQ2736Test.java
activemq-5.4.0-activemq-5.5.0	14722f8627134b7ae804e84bebf5697ea5a3df39	AMQ-3006	6	1	activemq-core/src/main/java/org/apache/activemq/transport/stomp/FrameTranslator.java
activemq-5.4.0-activemq-5.5.0	14722f8627134b7ae804e84bebf5697ea5a3df39	AMQ-3006	21	0	activemq-core/src/test/java/org/apache/activemq/transport/stomp/StompTest.java
activemq-5.4.0-activemq-5.5.0	e0c678e9a015e811283a9cafe875f0e928ea179e	AMQ-3036	2	2	activemq-core/src/main/java/org/apache/activemq/broker/scheduler/CronParser.java
activemq-5.4.0-activemq-5.5.0	e0c678e9a015e811283a9cafe875f0e928ea179e	AMQ-3036	84	0	activemq-core/src/test/java/org/apache/activemq/broker/scheduler/CronParserTest.java
activemq-5.4.0-activemq-5.5.0	8280417876a8093c7127dc6ea6b7b00f74c34ec7	AMQ-3000	13	2	activemq-core/src/main/java/org/apache/activemq/broker/scheduler/JobSchedulerImpl.java
activemq-5.4.0-activemq-5.5.0	8280417876a8093c7127dc6ea6b7b00f74c34ec7	AMQ-3000	110	0	activemq-core/src/test/java/org/apache/activemq/broker/scheduler/JmsCronSchedulerTest.java
activemq-5.4.0-activemq-5.5.0	65f24283426401e6988cd898973cf1b640fb8168	AMQ-3181	24	20	activemq-core/src/main/java/org/apache/activemq/util/IntrospectionSupport.java
activemq-5.4.0-activemq-5.5.0	6b643dc2c3d932ddd7f5d90e0ce522201ae57b8e	AMQ-3120	12	6	activemq-core/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java
activemq-5.4.0-activemq-5.5.0	6b643dc2c3d932ddd7f5d90e0ce522201ae57b8e	AMQ-3120	6	3	activemq-core/src/test/java/org/apache/activemq/bugs/AMQ3120Test.java
activemq-5.4.0-activemq-5.5.0	a1d324518287bd1de6094f4c0ff99d9536b8f315	AMQ-3180	1	1	activemq-core/src/main/java/org/apache/activemq/broker/jmx/OpenTypeSupport.java
activemq-5.4.0-activemq-5.5.0	9edeb21bec968dcda639222c45a7c1ae72e54d6b	AMQ-3180	1	0	activemq-core/src/main/java/org/apache/activemq/broker/jmx/OpenTypeSupport.java
activemq-5.4.0-activemq-5.5.0	9edeb21bec968dcda639222c45a7c1ae72e54d6b	AMQ-3180	65	1	activemq-core/src/test/java/org/apache/activemq/broker/jmx/MBeanTest.java
activemq-5.4.0-activemq-5.5.0	9edeb21bec968dcda639222c45a7c1ae72e54d6b	AMQ-3180	34	0	activemq-core/src/test/java/org/apache/activemq/jmx/OpenTypeSupportTest.java
activemq-5.4.0-activemq-5.5.0	cfdd68c79983eff4ed2b1a8850bb536cf08cefc9	AMQ-3167	509	0	activemq-core/src/test/java/org/apache/activemq/bugs/AMQ3167Test.java
activemq-5.4.0-activemq-5.5.0	3d82d748622bb88a9024a444e54432a8c12cc7e6	AMQ-3141	63	59	activemq-core/src/main/java/org/apache/activemq/broker/scheduler/JobSchedulerImpl.java
activemq-5.4.0-activemq-5.5.0	3d82d748622bb88a9024a444e54432a8c12cc7e6	AMQ-3141	116	0	activemq-core/src/test/java/org/apache/activemq/bugs/AMQ3141Test.java
activemq-5.4.0-activemq-5.5.0	595e44c64ce3cc86a79076281365c7f70ee2b0db	AMQ-3140	3	3	activemq-core/src/main/java/org/apache/activemq/broker/scheduler/JobSchedulerImpl.java
activemq-5.4.0-activemq-5.5.0	595e44c64ce3cc86a79076281365c7f70ee2b0db	AMQ-3140	5	5	activemq-core/src/test/java/org/apache/activemq/broker/scheduler/JobSchedulerTest.java
activemq-5.4.0-activemq-5.5.0	595e44c64ce3cc86a79076281365c7f70ee2b0db	AMQ-3140	144	0	activemq-core/src/test/java/org/apache/activemq/bugs/AMQ3140Test.java
activemq-5.4.0-activemq-5.5.0	595e44c64ce3cc86a79076281365c7f70ee2b0db	AMQ-3140	3	3	activemq-core/src/test/resources/log4j.properties
activemq-5.4.0-activemq-5.5.0	aae3ea27f714f90658fcfabc8856d3a08e7a2da8	AMQ-2880	2	1	activemq-core/src/main/java/org/apache/activemq/TransactionContext.java
activemq-5.4.0-activemq-5.5.0	aae3ea27f714f90658fcfabc8856d3a08e7a2da8	AMQ-2880	1	1	activemq-core/src/test/java/org/apache/activemq/store/jdbc/JDBCXACommitExceptionTest.java
activemq-5.4.0-activemq-5.5.0	88fc7fec5091ae36d5ceb05203577dd3875dee14	AMQ-3094	0	7	activemq-web-demo/pom.xml
activemq-5.4.0-activemq-5.5.0	88fc7fec5091ae36d5ceb05203577dd3875dee14	AMQ-3094	435	36	activemq-web-demo/src/test/java/org/apache/activemq/web/AjaxTest.java
activemq-5.4.0-activemq-5.5.0	88fc7fec5091ae36d5ceb05203577dd3875dee14	AMQ-3094	1	0	activemq-web-demo/src/test/java/org/apache/activemq/web/JettyTestSupport.java
activemq-5.4.0-activemq-5.5.0	88fc7fec5091ae36d5ceb05203577dd3875dee14	AMQ-3094	22	6	activemq-web/src/main/java/org/apache/activemq/web/AjaxListener.java
activemq-5.4.0-activemq-5.5.0	88fc7fec5091ae36d5ceb05203577dd3875dee14	AMQ-3094	14	7	activemq-web/src/main/java/org/apache/activemq/web/MessageListenerServlet.java
activemq-5.4.0-activemq-5.5.0	acc3d4f7cbb84ed6afae769e79bd00d22c10db04	AMQ-3167	20	17	activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/AbstractStoreCursor.java
activemq-5.4.0-activemq-5.5.0	acc3d4f7cbb84ed6afae769e79bd00d22c10db04	AMQ-3167	5	7	activemq-core/src/main/java/org/apache/activemq/store/kahadb/KahaDBStore.java
activemq-5.4.0-activemq-5.5.0	acc3d4f7cbb84ed6afae769e79bd00d22c10db04	AMQ-3167	4	4	activemq-core/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java
activemq-5.4.0-activemq-5.5.0	acc3d4f7cbb84ed6afae769e79bd00d22c10db04	AMQ-3167	53	4	activemq-core/src/test/java/org/apache/activemq/bugs/AMQ2413Test.java
activemq-5.4.0-activemq-5.5.0	acc3d4f7cbb84ed6afae769e79bd00d22c10db04	AMQ-3167	1	0	activemq-core/src/test/java/org/apache/activemq/bugs/AMQ3145Test.java
activemq-5.4.0-activemq-5.5.0	62c6c8f8d8d0048afc02fd0440e3354e09de75a2	AMQ-3161	44	31	activemq-core/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java
activemq-5.4.0-activemq-5.5.0	029c1e3e28687ae89023695dee02b60502d2c2df	AMQ-3160	1	1	kahadb/src/main/java/org/apache/kahadb/journal/Journal.java
activemq-5.4.0-activemq-5.5.0	ed6a4c706760992d361c58ad4215e1f82266a06f	AMQ-3038	3	1	activemq-core/src/main/java/org/apache/activemq/command/ActiveMQTempDestination.java
activemq-5.4.0-activemq-5.5.0	cb9f176752c48db2ce32014fc71f2cfcfc729666	AMQ-3143	4	1	activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java
activemq-5.4.0-activemq-5.5.0	27484b932435c375e3d9bf27aee6d7bf26ae8f67	AMQ-3120	145	0	activemq-core/src/test/java/org/apache/activemq/bugs/AMQ3120Test.java
activemq-5.4.0-activemq-5.5.0	27484b932435c375e3d9bf27aee6d7bf26ae8f67	AMQ-3120	12	1	activemq-core/src/test/java/org/apache/activemq/util/ConsumerThread.java
activemq-5.4.0-activemq-5.5.0	27484b932435c375e3d9bf27aee6d7bf26ae8f67	AMQ-3120	6	6	activemq-core/src/test/java/org/apache/activemq/util/ProducerThread.java
activemq-5.4.0-activemq-5.5.0	4e33fb114bba828af335be3bcf849116dd8587f2	AMQ-3038	8	0	activemq-core/src/main/java/org/apache/activemq/ActiveMQConnection.java
activemq-5.4.0-activemq-5.5.0	53ea4caa200a5920974f5be9df4b454d4c82954e	AMQ-3040	1	1	activemq-core/src/main/java/org/apache/activemq/broker/TransportConnection.java
activemq-5.4.0-activemq-5.5.0	53ea4caa200a5920974f5be9df4b454d4c82954e	AMQ-3040	1	1	activemq-core/src/main/java/org/apache/activemq/state/ConnectionState.java
activemq-5.4.0-activemq-5.5.0	53ea4caa200a5920974f5be9df4b454d4c82954e	AMQ-3040	1	1	activemq-core/src/main/java/org/apache/activemq/state/ConnectionStateTracker.java
activemq-5.4.0-activemq-5.5.0	52b13d0ba2fbd731d0e53ebc7da84b18aafad2a0	AMQ-3143	11	0	activemq-core/src/main/java/org/apache/activemq/usage/StoreUsage.java
activemq-5.4.0-activemq-5.5.0	52b13d0ba2fbd731d0e53ebc7da84b18aafad2a0	AMQ-3143	69	0	activemq-core/src/test/java/org/apache/activemq/usage/StoreUsageTest.java
activemq-5.4.0-activemq-5.5.0	52b13d0ba2fbd731d0e53ebc7da84b18aafad2a0	AMQ-3143	12	3	activemq-core/src/test/java/org/apache/activemq/util/ProducerThread.java
activemq-5.4.0-activemq-5.5.0	c7522305732396dbee751ea37e2554f2420908be	AMQ-3077	1	5	activemq-core/src/main/java/org/apache/activemq/broker/TransportConnection.java
activemq-5.4.0-activemq-5.5.0	c7522305732396dbee751ea37e2554f2420908be	AMQ-3077	15	4	activemq-core/src/main/java/org/apache/activemq/broker/region/RegionBroker.java
activemq-5.4.0-activemq-5.5.0	c7522305732396dbee751ea37e2554f2420908be	AMQ-3077	12	0	activemq-core/src/main/java/org/apache/activemq/command/BrokerInfo.java
