cycle	commit	bugid	added	deleted	file
activemq-5.1.0-activemq-5.2.0	3fe7760e4a01cd1effc4b3c5e2546385c57cd2a8	AMQ-1957	0	343	activemq-core/src/test/java/org/apache/activemq/broker/region/SubscriptionAddRemoveQueueTest.java
activemq-5.1.0-activemq-5.2.0	1c42716ecb09e605638fdb6b2a61e3dac1830d80	AMQ-1963	0	1	activemq-core/src/main/java/org/apache/activemq/transport/stomp/JmsFrameTranslator.java
activemq-5.1.0-activemq-5.2.0	5d9351846cf5e988821a3a82bd83cb906a976a33	AMQ-1962	6	2	activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/AbstractStoreCursor.java
activemq-5.1.0-activemq-5.2.0	5d9351846cf5e988821a3a82bd83cb906a976a33	AMQ-1962	1	1	activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/StoreQueueCursor.java
activemq-5.1.0-activemq-5.2.0	b22832e2d8dc03c82761d8b687f60e16826ff2b7	AMQ-1956	1	1	activemq-core/src/main/java/org/apache/activemq/store/jdbc/JDBCPersistenceAdapter.java
activemq-5.1.0-activemq-5.2.0	6dbd5d19ccc7e1a45e689cff88e98b709cee943d	AMQ-1962	1	1	activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/AbstractStoreCursor.java
activemq-5.1.0-activemq-5.2.0	c48c23f47c9c0f93a215fea2bfa31110e21575c3	AMQ-1950	4	4	activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java
activemq-5.1.0-activemq-5.2.0	4d6043aa94227b4b2604394e0c855c9869c211f4	AMQ-1959	1	0	activemq-core/src/main/java/org/apache/activemq/ActiveMQMessageConsumer.java
activemq-5.1.0-activemq-5.2.0	ddd2fa687bfa976921349e919bbbbb266e988cb7	AMQ-1953	2	1	activemq-core/src/main/java/org/apache/activemq/store/jdbc/Statements.java
activemq-5.1.0-activemq-5.2.0	c6e0a61d731245388b7dcdfb68a9a8c438e480cf	AMQ-1952	0	1	activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java
activemq-5.1.0-activemq-5.2.0	21b44e9b37446c4008095b1d03b2163e8a2fa45d	AMQ-1436	3	2	activemq-core/src/main/java/org/apache/activemq/broker/view/ConnectionDotFileInterceptor.java
activemq-5.1.0-activemq-5.2.0	63b2c406a8ac6c88e7d19398a69ee5cc7adbba1c	AMQ-1947	16	8	activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java
activemq-5.1.0-activemq-5.2.0	5af81189b162344d0121b37608170f81cd87d159	AMQ-1818	7	8	activemq-core/src/main/java/org/apache/activemq/transport/stomp/StompTransportFilter.java
activemq-5.1.0-activemq-5.2.0	3797622ed315e400496b231f2636ae3fab69cd37	AMQ-1865	13	10	activemq-camel-loadtest/pom.xml
activemq-5.1.0-activemq-5.2.0	3797622ed315e400496b231f2636ae3fab69cd37	AMQ-1865	10	2	activemq-camel-loadtest/src/test/resources/org/apache/activemq/soaktest/LoadTest-context.xml
activemq-5.1.0-activemq-5.2.0	e2d743ea8a45701ad46daa6ff0a84f4a545eda44	AMQ-1947	7	13	activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java
activemq-5.1.0-activemq-5.2.0	4d0e57261cf613fb62e6cf45f6e47452abf84230	AMQ-1943	2	0	activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter/DefaultJDBCAdapter.java
activemq-5.1.0-activemq-5.2.0	3c6805183d5f31422158d9e2bb7793c508de9500	AMQ-1946	11	6	activemq-core/src/main/java/org/apache/activemq/broker/region/DestinationStatistics.java
activemq-5.1.0-activemq-5.2.0	3c6805183d5f31422158d9e2bb7793c508de9500	AMQ-1946	4	2	activemq-core/src/main/java/org/apache/activemq/management/CountStatisticImpl.java
activemq-5.1.0-activemq-5.2.0	3c6805183d5f31422158d9e2bb7793c508de9500	AMQ-1946	6	4	activemq-core/src/main/java/org/apache/activemq/management/RangeStatisticImpl.java
activemq-5.1.0-activemq-5.2.0	3c6805183d5f31422158d9e2bb7793c508de9500	AMQ-1946	32	15	activemq-core/src/main/java/org/apache/activemq/management/StatisticImpl.java
activemq-5.1.0-activemq-5.2.0	3c6805183d5f31422158d9e2bb7793c508de9500	AMQ-1946	7	5	activemq-core/src/main/java/org/apache/activemq/management/TimeStatisticImpl.java
activemq-5.1.0-activemq-5.2.0	b6115cf660ed13a58b3a398529262f9c7f66d8bf	AMQ-1940	15	6	activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java
activemq-5.1.0-activemq-5.2.0	b6115cf660ed13a58b3a398529262f9c7f66d8bf	AMQ-1940	1	0	activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/AbstractStoreCursor.java
activemq-5.1.0-activemq-5.2.0	b6115cf660ed13a58b3a398529262f9c7f66d8bf	AMQ-1940	104	0	activemq-core/src/test/java/org/apache/activemq/broker/region/QueuePurgeTest.java
activemq-5.1.0-activemq-5.2.0	1590da28a5b9245639e249c24c44bb28f1ae9c12	AMQ-1938	10	2	activemq-pool/src/main/java/org/apache/activemq/pool/PooledConnectionFactoryBean.java
activemq-5.1.0-activemq-5.2.0	47130408a7cc4d616b565037069dec6d060dc3f7	AMQ-1925	1	1	activemq-core/src/main/java/org/apache/activemq/broker/region/PrefetchSubscription.java
activemq-5.1.0-activemq-5.2.0	47130408a7cc4d616b565037069dec6d060dc3f7	AMQ-1925	26	1	activemq-core/src/test/java/org/apache/activemq/advisory/MasterSlaveTempQueueMemoryTest.java
activemq-5.1.0-activemq-5.2.0	47130408a7cc4d616b565037069dec6d060dc3f7	AMQ-1925	1	1	activemq-core/src/test/java/org/apache/activemq/advisory/TempQueueMemoryTest.java
activemq-5.1.0-activemq-5.2.0	9ce91fa62503f45af4828e528a3c799853cff3bc	AMQ-1925	47	22	activemq-core/src/main/java/org/apache/activemq/ActiveMQMessageConsumer.java
activemq-5.1.0-activemq-5.2.0	9ce91fa62503f45af4828e528a3c799853cff3bc	AMQ-1925	47	8	activemq-core/src/main/java/org/apache/activemq/broker/region/PrefetchSubscription.java
activemq-5.1.0-activemq-5.2.0	9ce91fa62503f45af4828e528a3c799853cff3bc	AMQ-1925	8	2	activemq-core/src/test/java/org/apache/activemq/perf/AMQStoreDurableTopicTest.java
activemq-5.1.0-activemq-5.2.0	9ce91fa62503f45af4828e528a3c799853cff3bc	AMQ-1925	5	3	activemq-core/src/test/java/org/apache/activemq/perf/SimpleDurableTopicTest.java
activemq-5.1.0-activemq-5.2.0	9ce91fa62503f45af4828e528a3c799853cff3bc	AMQ-1925	3	1	activemq-core/src/test/java/org/apache/activemq/perf/SimpleQueueTest.java
activemq-5.1.0-activemq-5.2.0	9ce91fa62503f45af4828e528a3c799853cff3bc	AMQ-1925	391	0	activemq-core/src/test/java/org/apache/activemq/transport/failover/AMQ1925Test.java
activemq-5.1.0-activemq-5.2.0	8d03599be6f457d627ffce0cfcb9245575973dea	AMQ-1743	1	1	assembly/src/main/descriptors/common-bin.xml
activemq-5.1.0-activemq-5.2.0	8d03599be6f457d627ffce0cfcb9245575973dea	AMQ-1743	1	1	pom.xml
activemq-5.1.0-activemq-5.2.0	ba740dca5670c89b69791f8384854ce9c9522b3c	AMQ-1900	1	1	activemq-core/src/main/java/org/apache/activemq/broker/region/PrefetchSubscription.java
activemq-5.1.0-activemq-5.2.0	4a7e0b35bdf6618e3a8f0d07838c9a23d3e4d221	AMQ-1489	2	2	activemq-core/src/main/java/org/apache/activemq/transport/peer/PeerTransportFactory.java
activemq-5.1.0-activemq-5.2.0	4a7e0b35bdf6618e3a8f0d07838c9a23d3e4d221	AMQ-1489	2	2	activemq-core/src/test/java/org/apache/activemq/JmsMultipleBrokersTestSupport.java
activemq-5.1.0-activemq-5.2.0	4a7e0b35bdf6618e3a8f0d07838c9a23d3e4d221	AMQ-1489	2	2	activemq-core/src/test/java/org/apache/activemq/broker/BrokerServiceTest.java
activemq-5.1.0-activemq-5.2.0	4a7e0b35bdf6618e3a8f0d07838c9a23d3e4d221	AMQ-1489	2	2	activemq-core/src/test/java/org/apache/activemq/network/NetworkLoadTest.java
activemq-5.1.0-activemq-5.2.0	4a7e0b35bdf6618e3a8f0d07838c9a23d3e4d221	AMQ-1489	2	2	activemq-core/src/test/java/org/apache/activemq/transport/TopicClusterTest.java
activemq-5.1.0-activemq-5.2.0	4a7e0b35bdf6618e3a8f0d07838c9a23d3e4d221	AMQ-1489	1	1	activemq-core/src/test/java/org/apache/activemq/transport/discovery/DiscoveryTransportBrokerTest.java
activemq-5.1.0-activemq-5.2.0	4a7e0b35bdf6618e3a8f0d07838c9a23d3e4d221	AMQ-1489	12	12	activemq-core/src/test/java/org/apache/activemq/usecases/TwoBrokerMulticastQueueTest.java
activemq-5.1.0-activemq-5.2.0	4a7e0b35bdf6618e3a8f0d07838c9a23d3e4d221	AMQ-1489	1	1	activemq-core/src/test/resources/org/apache/activemq/transport/stomp/stomp-auth-broker.xml
activemq-5.1.0-activemq-5.2.0	4a7e0b35bdf6618e3a8f0d07838c9a23d3e4d221	AMQ-1489	2	2	activemq-core/src/test/resources/org/apache/activemq/usecases/multicast-broker-1.xml
activemq-5.1.0-activemq-5.2.0	4a7e0b35bdf6618e3a8f0d07838c9a23d3e4d221	AMQ-1489	2	2	activemq-core/src/test/resources/org/apache/activemq/usecases/multicast-broker-2.xml
activemq-5.1.0-activemq-5.2.0	4a7e0b35bdf6618e3a8f0d07838c9a23d3e4d221	AMQ-1489	2	2	activemq-core/src/test/resources/org/apache/activemq/usecases/multicast-broker-auto.xml
activemq-5.1.0-activemq-5.2.0	4a7e0b35bdf6618e3a8f0d07838c9a23d3e4d221	AMQ-1489	2	2	activemq-core/src/test/resources/org/apache/activemq/usecases/receiver-discovery.xml
activemq-5.1.0-activemq-5.2.0	4a7e0b35bdf6618e3a8f0d07838c9a23d3e4d221	AMQ-1489	2	2	activemq-core/src/test/resources/org/apache/activemq/usecases/sender-discovery.xml
activemq-5.1.0-activemq-5.2.0	b006b2533ba8b8b735118a4d78a8e5731192ac85	AMQ-1849	10	2	activemq-core/src/main/java/org/apache/activemq/broker/ft/MasterBroker.java
activemq-5.1.0-activemq-5.2.0	b006b2533ba8b8b735118a4d78a8e5731192ac85	AMQ-1849	1	1	activemq-core/src/main/java/org/apache/activemq/broker/region/PrefetchSubscription.java
activemq-5.1.0-activemq-5.2.0	b006b2533ba8b8b735118a4d78a8e5731192ac85	AMQ-1849	68	0	activemq-core/src/test/java/org/apache/activemq/advisory/MasterSlaveTempQueueMemoryTest.java
activemq-5.1.0-activemq-5.2.0	eaea51654d203145124f38bdee4a61f888f742a0	AMQ-1621	7	2	activemq-core/src/main/java/org/apache/activemq/network/jms/JmsConnector.java
activemq-5.1.0-activemq-5.2.0	78aac70bff3a5d5caedb938f8fd234be09a2468d	AMQ-1489	32	4	activemq-core/src/main/java/org/apache/activemq/transport/discovery/multicast/MulticastDiscoveryAgent.java
activemq-5.1.0-activemq-5.2.0	78aac70bff3a5d5caedb938f8fd234be09a2468d	AMQ-1489	19	13	activemq-core/src/main/java/org/apache/activemq/transport/discovery/multicast/MulticastDiscoveryAgentFactory.java
activemq-5.1.0-activemq-5.2.0	a881781aaf6b755f039e6a1c76ae7ff7eaa2d2ba	AMQ-1926	1	1	activemq-core/src/test/java/org/apache/activemq/advisory/TempDestDeleteTest.java
activemq-5.1.0-activemq-5.2.0	8f55d404affc0e4ab556ae1937a1ff8d21cdb368	AMQ-1867	6	6	activemq-tooling/maven-activemq-memtest-plugin/src/main/java/org/apache/activemq/tool/MemoryMonitoringTool.java
activemq-5.1.0-activemq-5.2.0	8f55d404affc0e4ab556ae1937a1ff8d21cdb368	AMQ-1867	2	2	activemq-tooling/maven-activemq-memtest-plugin/src/main/java/org/apache/activemq/tool/ReportGenerator.java
activemq-5.1.0-activemq-5.2.0	4c92244758ca808223c7fd24b81e29bf0cf8aaa0	AMQ-1890	13	1	activemq-core/src/main/java/org/apache/activemq/transport/stomp/ProtocolConverter.java
activemq-5.1.0-activemq-5.2.0	4c92244758ca808223c7fd24b81e29bf0cf8aaa0	AMQ-1890	56	0	activemq-core/src/test/java/org/apache/activemq/transport/stomp/StompTest.java
activemq-5.1.0-activemq-5.2.0	c6c4e5e4d8b8d60ee14f321a59140bb1c0b94695	AMQ-1900	3	1	activemq-core/src/main/java/org/apache/activemq/broker/region/PrefetchSubscription.java
activemq-5.1.0-activemq-5.2.0	512ca88ba68b71c5f40118e165f4c2832a1f2313	AMQ-1898	4	1	activemq-web/src/main/java/org/apache/activemq/web/MessageQuery.java
activemq-5.1.0-activemq-5.2.0	3e2b3d25fe54034066d5a7bef3cdbd013a1f5232	AMQ-1833	9	8	activemq-core/src/main/java/org/apache/activemq/broker/region/Topic.java
activemq-5.1.0-activemq-5.2.0	72808d5c3a7452678b121def2b84b3ab70fe9690	AMQ-1921	0	4	activemq-core/pom.xml
activemq-5.1.0-activemq-5.2.0	72808d5c3a7452678b121def2b84b3ab70fe9690	AMQ-1921	1	1	pom.xml
activemq-5.1.0-activemq-5.2.0	fc97af145612ebe7b15a7e2713ddc994728aa817	AMQ-1926	1	1	activemq-core/src/main/java/org/apache/activemq/kaha/impl/async/AsyncDataManager.java
activemq-5.1.0-activemq-5.2.0	c2fbfa9f2ae40303b6decd95fbc1457188cf0cdc	AMQ-1926	1	0	activemq-core/src/main/java/org/apache/activemq/kaha/impl/async/AsyncDataManager.java
activemq-5.1.0-activemq-5.2.0	d261ffd9e9dafc9bedc77e32b68d1412f24179b9	AMQ-1926	7	4	activemq-core/src/main/java/org/apache/activemq/kaha/impl/async/AsyncDataManager.java
activemq-5.1.0-activemq-5.2.0	d261ffd9e9dafc9bedc77e32b68d1412f24179b9	AMQ-1926	3	0	activemq-core/src/main/java/org/apache/activemq/store/amq/AMQMessageStore.java
activemq-5.1.0-activemq-5.2.0	d261ffd9e9dafc9bedc77e32b68d1412f24179b9	AMQ-1926	32	14	activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapter.java
activemq-5.1.0-activemq-5.2.0	d261ffd9e9dafc9bedc77e32b68d1412f24179b9	AMQ-1926	1	0	activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapterFactory.java
activemq-5.1.0-activemq-5.2.0	d261ffd9e9dafc9bedc77e32b68d1412f24179b9	AMQ-1926	158	0	activemq-core/src/test/java/org/apache/activemq/bugs/DataFileNotDeletedTest.java
activemq-5.1.0-activemq-5.2.0	e8a74514dadde32742d3bf95fff5369ecaf91a5e	AMQ-1909	3	1	activemq-core/src/main/java/org/apache/activemq/broker/jmx/QueueView.java
activemq-5.1.0-activemq-5.2.0	e8a74514dadde32742d3bf95fff5369ecaf91a5e	AMQ-1909	14	0	activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java
activemq-5.1.0-activemq-5.2.0	932ddd2318b883e07208a4047e1e80d2718b1352	AMQ-1915	1	0	activemq-core/src/main/java/org/apache/activemq/ActiveMQConnectionFactory.java
activemq-5.1.0-activemq-5.2.0	47cfa5590bfe5f1015e48ea300c4a8ed9a86e340	AMQ-1909	10	1	activemq-core/src/main/java/org/apache/activemq/broker/region/BaseDestination.java
activemq-5.1.0-activemq-5.2.0	47cfa5590bfe5f1015e48ea300c4a8ed9a86e340	AMQ-1909	4	0	activemq-core/src/main/java/org/apache/activemq/broker/region/Destination.java
activemq-5.1.0-activemq-5.2.0	47cfa5590bfe5f1015e48ea300c4a8ed9a86e340	AMQ-1909	8	0	activemq-core/src/main/java/org/apache/activemq/broker/region/DestinationFilter.java
activemq-5.1.0-activemq-5.2.0	47cfa5590bfe5f1015e48ea300c4a8ed9a86e340	AMQ-1909	124	92	activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java
activemq-5.1.0-activemq-5.2.0	47cfa5590bfe5f1015e48ea300c4a8ed9a86e340	AMQ-1909	3	2	activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/AbstractPendingMessageCursor.java
activemq-5.1.0-activemq-5.2.0	47cfa5590bfe5f1015e48ea300c4a8ed9a86e340	AMQ-1909	26	6	activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/AbstractStoreCursor.java
activemq-5.1.0-activemq-5.2.0	47cfa5590bfe5f1015e48ea300c4a8ed9a86e340	AMQ-1909	7	0	activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/PendingMessageCursor.java
activemq-5.1.0-activemq-5.2.0	47cfa5590bfe5f1015e48ea300c4a8ed9a86e340	AMQ-1909	6	2	activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/StoreQueueCursor.java
activemq-5.1.0-activemq-5.2.0	47cfa5590bfe5f1015e48ea300c4a8ed9a86e340	AMQ-1909	11	1	activemq-core/src/main/java/org/apache/activemq/broker/region/policy/PolicyEntry.java
activemq-5.1.0-activemq-5.2.0	47cfa5590bfe5f1015e48ea300c4a8ed9a86e340	AMQ-1909	4	10	activemq-core/src/test/java/org/apache/activemq/broker/jmx/MBeanTest.java
activemq-5.1.0-activemq-5.2.0	ec3d9adae5e60593511cb5adb74b71c0ae1ce3a7	AMQ-1838	11	0	activemq-core/src/main/java/org/apache/activemq/broker/region/PrefetchSubscription.java
activemq-5.1.0-activemq-5.2.0	c2f71284baa25f9065985ac33669a2714d581270	AMQ-1911	2	2	activemq-core/src/main/java/org/apache/activemq/util/DataByteArrayInputStream.java
activemq-5.1.0-activemq-5.2.0	c2f71284baa25f9065985ac33669a2714d581270	AMQ-1911	50	0	activemq-core/src/test/java/org/apache/activemq/util/DataByteArrayInputStreamTest.java
activemq-5.1.0-activemq-5.2.0	ba16efde647f2389ebc61fcfb11454d9baa4802c	AMQ-1917	29	30	activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java
activemq-5.1.0-activemq-5.2.0	ba16efde647f2389ebc61fcfb11454d9baa4802c	AMQ-1917	207	0	activemq-core/src/test/java/org/apache/activemq/bugs/AMQ1917Test.java
activemq-5.1.0-activemq-5.2.0	6cd70823cc6f038978c5225c530e84b9f6b277b1	AMQ-1909	7	1	activemq-core/src/main/java/org/apache/activemq/broker/jmx/QueueView.java
activemq-5.1.0-activemq-5.2.0	6cd70823cc6f038978c5225c530e84b9f6b277b1	AMQ-1909	147	3	activemq-core/src/test/java/org/apache/activemq/broker/jmx/MBeanTest.java
activemq-5.1.0-activemq-5.2.0	3c32abd791fa8e6c962c391c8c9fd3726f18d8fb	AMQ-1902	20	9	activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java
activemq-5.1.0-activemq-5.2.0	3c32abd791fa8e6c962c391c8c9fd3726f18d8fb	AMQ-1902	10	0	activemq-core/src/test/java/org/apache/activemq/broker/region/cursors/CursorQueueStoreTest.java
activemq-5.1.0-activemq-5.2.0	3c32abd791fa8e6c962c391c8c9fd3726f18d8fb	AMQ-1902	20	6	activemq-core/src/test/java/org/apache/activemq/broker/region/cursors/CursorSupport.java
