cycle	commit	bugid	added	deleted	file
activemq-5.2.0-activemq-5.3.0	7eac1f71328fc12f82cd80d4acbe3852e43ad130	AMQ-2002	153	0	activemq-core/src/test/java/org/apache/activemq/broker/region/cursors/StoreBasedCursorTest.java
activemq-5.2.0-activemq-5.3.0	e7c9d216600558bd097c9599c879ee8ef5328d87	AMQ-2002	11	3	activemq-core/src/main/java/org/apache/activemq/broker/region/cursors/StoreDurableSubscriberCursor.java
activemq-5.2.0-activemq-5.3.0	e01acf44ca22208d0908eff1d0c641c974d1403e	AMQ-2191	34	6	activemq-core/src/main/java/org/apache/activemq/TransactionContext.java
activemq-5.2.0-activemq-5.3.0	28443226b67529ed1cef132db8634cd73a981c58	AMQ-2383	49	0	activemq-core/src/test/java/org/apache/activemq/bugs/AMQ2383Test.java
activemq-5.2.0-activemq-5.3.0	eae5aa09d1237cd299f555ade4256d989be7497b	AMQ-2249	1	0	activemq-pool/src/main/java/org/apache/activemq/pool/PooledSession.java
activemq-5.2.0-activemq-5.3.0	eae5aa09d1237cd299f555ade4256d989be7497b	AMQ-2249	9	0	activemq-pool/src/main/java/org/apache/activemq/pool/SessionPool.java
activemq-5.2.0-activemq-5.3.0	8d7e93204b39dcd810db4df4195f3b6cc17f4bea	AMQ-2368	2	13	assembly/src/release/bin/activemq-admin
activemq-5.2.0-activemq-5.3.0	8d7e93204b39dcd810db4df4195f3b6cc17f4bea	AMQ-2368	1	6	assembly/src/release/bin/activemq-admin.bat
activemq-5.2.0-activemq-5.3.0	6c86745810097ce151caf181bcc33b96ce23d064	AMQ-1687	108	0	activemq-core/src/test/java/org/apache/activemq/bugs/AMQ1687Test.java
activemq-5.2.0-activemq-5.3.0	390bb147efcf8a6684f1865154846b0e3386da76	AMQ-1803	6	2	activemq-web/src/main/java/org/apache/activemq/web/LocalBrokerFacade.java
activemq-5.2.0-activemq-5.3.0	f7804bda6cbbd451d40eb0627af94f4b678819f5	AMQ-1112	6	2	activemq-core/src/test/java/org/apache/activemq/usecases/ExpiredMessagesWithNoConsumerTest.java
activemq-5.2.0-activemq-5.3.0	8d9f47aa481698f62bfc75ce1fb96699c8e1f21e	AMQ-1112	16	13	activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java
activemq-5.2.0-activemq-5.3.0	8d9f47aa481698f62bfc75ce1fb96699c8e1f21e	AMQ-1112	1	1	activemq-core/src/test/java/org/apache/activemq/usecases/ExpiredMessagesWithNoConsumerTest.java
activemq-5.2.0-activemq-5.3.0	26d147afe26c6559b0ac4d0922180faaf3f6a027	AMQ-1855	27	10	activemq-core/src/test/java/org/apache/activemq/transport/discovery/DiscoveryNetworkReconnectTest.java
activemq-5.2.0-activemq-5.3.0	0cdda142d7b0f90041b81c13501dc1c4bb3ce727	AMQ-1112	1	1	activemq-core/src/test/java/org/apache/activemq/usecases/ExpiredMessagesWithNoConsumerTest.java
activemq-5.2.0-activemq-5.3.0	5510065ef1ecc794dc546b68a258ba548a05a394	AMQ-1112	3	3	activemq-core/src/test/java/org/apache/activemq/usecases/ExpiredMessagesWithNoConsumerTest.java
activemq-5.2.0-activemq-5.3.0	c4597840128288f8e2722ab0b6e2bc9ee12b3e85	AMQ-2356	34	56	activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java
activemq-5.2.0-activemq-5.3.0	c4597840128288f8e2722ab0b6e2bc9ee12b3e85	AMQ-2356	190	0	activemq-core/src/test/java/org/apache/activemq/bugs/AMQ2356Test.java
activemq-5.2.0-activemq-5.3.0	c4597840128288f8e2722ab0b6e2bc9ee12b3e85	AMQ-2356	1	0	activemq-core/src/test/java/org/apache/activemq/usecases/ExpiredMessagesWithNoConsumerTest.java
activemq-5.2.0-activemq-5.3.0	b0e35706522f491bfccf56bed14195278607b97f	AMQ-1855	2	2	activemq-core/src/main/java/org/apache/activemq/network/DemandForwardingBridgeSupport.java
activemq-5.2.0-activemq-5.3.0	b0e35706522f491bfccf56bed14195278607b97f	AMQ-1855	41	12	activemq-core/src/test/java/org/apache/activemq/transport/discovery/DiscoveryNetworkReconnectTest.java
activemq-5.2.0-activemq-5.3.0	612437c155e9fa1c872334ce5a7d55fd60ec23e7	AMQ-2364	2	1	activemq-core/src/main/java/org/apache/activemq/TransactionContext.java
activemq-5.2.0-activemq-5.3.0	612437c155e9fa1c872334ce5a7d55fd60ec23e7	AMQ-2364	112	0	activemq-core/src/test/java/org/apache/activemq/bugs/AMQ2364Test.java
activemq-5.2.0-activemq-5.3.0	5d42b72218baf56d1cdf63ea9fdd13457e98ab8b	AMQ-1855	1	1	activemq-core/src/main/java/org/apache/activemq/network/CompositeDemandForwardingBridge.java
activemq-5.2.0-activemq-5.3.0	5d42b72218baf56d1cdf63ea9fdd13457e98ab8b	AMQ-1855	14	19	activemq-core/src/main/java/org/apache/activemq/network/DemandForwardingBridgeSupport.java
activemq-5.2.0-activemq-5.3.0	5d42b72218baf56d1cdf63ea9fdd13457e98ab8b	AMQ-1855	1	1	activemq-core/src/main/java/org/apache/activemq/network/DiscoveryNetworkConnector.java
activemq-5.2.0-activemq-5.3.0	5d42b72218baf56d1cdf63ea9fdd13457e98ab8b	AMQ-1855	0	1	activemq-core/src/main/java/org/apache/activemq/transport/discovery/simple/SimpleDiscoveryAgent.java
activemq-5.2.0-activemq-5.3.0	5d42b72218baf56d1cdf63ea9fdd13457e98ab8b	AMQ-1855	62	42	activemq-core/src/test/java/org/apache/activemq/transport/discovery/DiscoveryNetworkReconnectTest.java
activemq-5.2.0-activemq-5.3.0	5d42b72218baf56d1cdf63ea9fdd13457e98ab8b	AMQ-1855	13	1	activemq-core/src/test/java/org/apache/activemq/util/URISupportTest.java
activemq-5.2.0-activemq-5.3.0	868965997c3ce35a7bdf6a2d071127ac2fa8d706	AMQ-2366	17	7	kahadb/src/main/java/org/apache/kahadb/util/LockFile.java
activemq-5.2.0-activemq-5.3.0	30db300a1ab0cbf68d26936b3d0db378c83196d2	AMQ-1112	2	0	activemq-core/src/main/resources/activemq.xsd
activemq-5.2.0-activemq-5.3.0	30db300a1ab0cbf68d26936b3d0db378c83196d2	AMQ-1112	2	0	activemq-core/src/main/resources/activemq.xsd.html
activemq-5.2.0-activemq-5.3.0	30db300a1ab0cbf68d26936b3d0db378c83196d2	AMQ-1112	2	0	activemq-core/src/main/resources/activemq.xsd.wiki
activemq-5.2.0-activemq-5.3.0	d295d21a13136ff11939af6fcd94473abd77c1e5	AMQ-2183	2	2	activemq-core/src/test/java/org/apache/activemq/bugs/AMQ2183Test.java
activemq-5.2.0-activemq-5.3.0	ea440176408fd7ae3150c2af2c9b36f82fec2fdc	AMQ-2359	2	3	activemq-core/src/main/java/org/apache/activemq/network/ConduitBridge.java
activemq-5.2.0-activemq-5.3.0	ea440176408fd7ae3150c2af2c9b36f82fec2fdc	AMQ-2359	1	1	activemq-core/src/test/java/org/apache/activemq/test/JmsSendReceiveTestSupport.java
activemq-5.2.0-activemq-5.3.0	ea440176408fd7ae3150c2af2c9b36f82fec2fdc	AMQ-2359	5	1	activemq-core/src/test/resources/org/apache/activemq/usecases/sender.xml
activemq-5.2.0-activemq-5.3.0	7d5131eacaf69d85e0f957c8754acdfb7bffdcfc	AMQ-2360	2	2	activemq-core/src/main/java/org/apache/activemq/filter/DestinationFilter.java
activemq-5.2.0-activemq-5.3.0	7d5131eacaf69d85e0f957c8754acdfb7bffdcfc	AMQ-2360	4	1	activemq-core/src/main/java/org/apache/activemq/filter/PrefixDestinationFilter.java
activemq-5.2.0-activemq-5.3.0	7d5131eacaf69d85e0f957c8754acdfb7bffdcfc	AMQ-2360	4	1	activemq-core/src/main/java/org/apache/activemq/filter/WildcardDestinationFilter.java
activemq-5.2.0-activemq-5.3.0	7d5131eacaf69d85e0f957c8754acdfb7bffdcfc	AMQ-2360	44	0	activemq-core/src/test/java/org/apache/activemq/filter/DestinationFilterTest.java
activemq-5.2.0-activemq-5.3.0	317c438825262e33f7c32a8b01f39f4bd77c0635	AMQ-1998	2	1	activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapter.java
activemq-5.2.0-activemq-5.3.0	317c438825262e33f7c32a8b01f39f4bd77c0635	AMQ-1998	7	0	activemq-core/src/main/java/org/apache/activemq/store/kahadaptor/KahaPersistenceAdapter.java
activemq-5.2.0-activemq-5.3.0	068f85bce9d3510279702951ab80cf3048a2de5c	AMQ-2357	3	16	activemq-book/pom.xml
activemq-5.2.0-activemq-5.3.0	068f85bce9d3510279702951ab80cf3048a2de5c	AMQ-2357	1	1	activemq-book/src/styles/docbook-fo.xsl
activemq-5.2.0-activemq-5.3.0	b0f24f34d0311e54e22bd6492010a102197c3a7e	AMQ-1807	0	1	activemq-core/src/main/java/org/apache/activemq/broker/region/PrefetchSubscription.java
activemq-5.2.0-activemq-5.3.0	b0f24f34d0311e54e22bd6492010a102197c3a7e	AMQ-1807	1	5	activemq-core/src/main/java/org/apache/activemq/transport/stomp/ProtocolConverter.java
activemq-5.2.0-activemq-5.3.0	b0f24f34d0311e54e22bd6492010a102197c3a7e	AMQ-1807	0	9	activemq-core/src/main/java/org/apache/activemq/transport/stomp/StompConnection.java
activemq-5.2.0-activemq-5.3.0	b0f24f34d0311e54e22bd6492010a102197c3a7e	AMQ-1807	15	40	activemq-core/src/main/java/org/apache/activemq/transport/stomp/StompSubscription.java
activemq-5.2.0-activemq-5.3.0	b0f24f34d0311e54e22bd6492010a102197c3a7e	AMQ-1807	9	9	activemq-core/src/test/java/org/apache/activemq/transport/stomp/StompTest.java
activemq-5.2.0-activemq-5.3.0	a15e6efabd94fd74fcdd28c3326f3096b9b7bbec	AMQ-1807	9	0	activemq-core/src/main/java/org/apache/activemq/transport/stomp/StompConnection.java
activemq-5.2.0-activemq-5.3.0	a15e6efabd94fd74fcdd28c3326f3096b9b7bbec	AMQ-1807	1	0	activemq-core/src/test/java/org/apache/activemq/transport/stomp/StompTest.java
activemq-5.2.0-activemq-5.3.0	c2205356ff11cfa50eb19fdee81f2bec39d3f3c1	AMQ-1095	2	2	activemq-core/src/test/resources/org/apache/activemq/bugs/amq1095/activemq.xml
activemq-5.2.0-activemq-5.3.0	a5ac040531d0bbfb9ade0b3f2a1b13229b0ccd8d	AMQ-1936	7	6	activemq-core/src/main/java/org/apache/activemq/transport/vm/VMTransport.java
activemq-5.2.0-activemq-5.3.0	813d590c8c7cab3b4ce802989743bcb6647dc2dc	AMQ-1936	1	1	activemq-core/src/test/java/org/apache/activemq/bugs/AMQ1936Test.java
activemq-5.2.0-activemq-5.3.0	687944284d5f72136f5ef1834a55df9698929654	AMQ-2351	9	5	activemq-core/src/main/java/org/apache/activemq/transport/InactivityMonitor.java
activemq-5.2.0-activemq-5.3.0	687944284d5f72136f5ef1834a55df9698929654	AMQ-2351	2	0	activemq-core/src/main/java/org/apache/activemq/transport/tcp/TcpTransportFactory.java
activemq-5.2.0-activemq-5.3.0	6b283abdd0569f25397fa4856fb1fd59355b1d88	AMQ-2350	12	10	activemq-core/src/main/java/org/apache/activemq/util/IntrospectionSupport.java
activemq-5.2.0-activemq-5.3.0	1a6279e1708f96393c1d6a04e88827380b33b5a9	AMQ-2280	14	14	activemq-core/src/main/java/org/apache/activemq/transport/stomp/StompSubscription.java
activemq-5.2.0-activemq-5.3.0	1a6279e1708f96393c1d6a04e88827380b33b5a9	AMQ-2280	32	1	activemq-core/src/test/java/org/apache/activemq/transport/stomp/StompTest.java
activemq-5.2.0-activemq-5.3.0	52f48db0d919c95d7419642d2ae2c97b496b2355	AMQ-1886	5	2	activemq-core/src/main/java/org/apache/activemq/store/jdbc/TransactionContext.java
activemq-5.2.0-activemq-5.3.0	52f48db0d919c95d7419642d2ae2c97b496b2355	AMQ-1886	0	3	activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter/DB2JDBCAdapter.java
activemq-5.2.0-activemq-5.3.0	52f48db0d919c95d7419642d2ae2c97b496b2355	AMQ-1886	44	0	activemq-core/src/test/java/org/apache/activemq/store/jdbc/JDBCStoreBrokerTest.java
activemq-5.2.0-activemq-5.3.0	c6c91252e5bdd8c548be40c40e3200433809cd9b	AMQ-1807	1	1	activemq-core/src/test/java/org/apache/activemq/transport/stomp/StompTest.java
activemq-5.2.0-activemq-5.3.0	dab69242d535bee4cf8da4cce6eea800767e37fc	AMQ-2328	19	2	activemq-core/src/main/java/org/apache/activemq/broker/jmx/ManagementContext.java
activemq-5.2.0-activemq-5.3.0	c20430459ac35167d7910956a5a711eebd56e1c3	AMQ-1936	33	13	activemq-core/src/test/java/org/apache/activemq/bugs/AMQ1936Test.java
activemq-5.2.0-activemq-5.3.0	a27709b086778d4eb8f46e3a55cd44981e6b3cb1	AMQ-1936	6	2	activemq-core/src/test/java/org/apache/activemq/bugs/AMQ1936Test.java
activemq-5.2.0-activemq-5.3.0	6f3c99991dbbace5b2a350478929256e51881d9c	AMQ-2075	9	6	activemq-core/src/test/java/org/apache/activemq/broker/BrokerTest.java
activemq-5.2.0-activemq-5.3.0	66dd8cdae33aac0b363746f84f47baf4fcc82001	AMQ-2335	6	2	activemq-core/src/main/java/org/apache/activemq/advisory/AdvisoryBroker.java
activemq-5.2.0-activemq-5.3.0	444412f0df2efa94a01487c223b1b0610ceb1627	AMQ-1380	1	2	activemq-core/src/test/java/org/apache/activemq/JMSConsumerTest.java
activemq-5.2.0-activemq-5.3.0	444412f0df2efa94a01487c223b1b0610ceb1627	AMQ-1380	1	2	activemq-core/src/test/java/org/apache/activemq/broker/NioQueueSubscriptionTest.java
activemq-5.2.0-activemq-5.3.0	444412f0df2efa94a01487c223b1b0610ceb1627	AMQ-1380	1	2	activemq-core/src/test/java/org/apache/activemq/transport/failover/AMQ1925Test.java
activemq-5.2.0-activemq-5.3.0	444412f0df2efa94a01487c223b1b0610ceb1627	AMQ-1380	2	2	pom.xml
activemq-5.2.0-activemq-5.3.0	2350d8b764f03fc9a04e42dded258e70fa74f02e	AMQ-2069	4	4	activemq-ra/src/main/java/org/apache/activemq/ra/ActiveMQEndpointWorker.java
activemq-5.2.0-activemq-5.3.0	32acb34018346cc69ba384d9031dc0e83228eb1a	AMQ-2183	146	0	activemq-core/src/test/java/org/apache/activemq/bugs/AMQ2183Test.java
activemq-5.2.0-activemq-5.3.0	3f32e76ac6da0acdac64b2174a1a0e5b50da256f	AMQ-2216	9	3	activemq-core/src/main/java/org/apache/activemq/store/kahadaptor/KahaReferenceStoreAdapter.java
activemq-5.2.0-activemq-5.3.0	3f32e76ac6da0acdac64b2174a1a0e5b50da256f	AMQ-2216	115	0	activemq-core/src/test/java/org/apache/activemq/broker/region/DestinationRemoveRestartTest.java
activemq-5.2.0-activemq-5.3.0	5e90f00e8d04eec611c23ca1c07b75936f7da5af	AMQ-1112	3	5	activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java
activemq-5.2.0-activemq-5.3.0	a1bd85e0bc6b92c8d8fa41767a6f4a2dc5485d20	AMQ-1112	1	1	activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java
activemq-5.2.0-activemq-5.3.0	a1bd85e0bc6b92c8d8fa41767a6f4a2dc5485d20	AMQ-1112	9	6	activemq-core/src/main/java/org/apache/activemq/broker/region/QueueSubscription.java
activemq-5.2.0-activemq-5.3.0	a1bd85e0bc6b92c8d8fa41767a6f4a2dc5485d20	AMQ-1112	8	8	activemq-core/src/main/java/org/apache/activemq/broker/region/RegionBroker.java
activemq-5.2.0-activemq-5.3.0	a1bd85e0bc6b92c8d8fa41767a6f4a2dc5485d20	AMQ-1112	1	1	activemq-core/src/main/java/org/apache/activemq/broker/region/Topic.java
activemq-5.2.0-activemq-5.3.0	a1bd85e0bc6b92c8d8fa41767a6f4a2dc5485d20	AMQ-1112	2	11	activemq-core/src/main/java/org/apache/activemq/command/Message.java
activemq-5.2.0-activemq-5.3.0	a1bd85e0bc6b92c8d8fa41767a6f4a2dc5485d20	AMQ-1112	10	0	activemq-core/src/main/java/org/apache/activemq/thread/Scheduler.java
activemq-5.2.0-activemq-5.3.0	a1bd85e0bc6b92c8d8fa41767a6f4a2dc5485d20	AMQ-1112	9	1	activemq-core/src/main/java/org/apache/activemq/util/BrokerSupport.java
activemq-5.2.0-activemq-5.3.0	a1bd85e0bc6b92c8d8fa41767a6f4a2dc5485d20	AMQ-1112	38	11	activemq-core/src/test/java/org/apache/activemq/usecases/ExpiredMessagesTest.java
activemq-5.2.0-activemq-5.3.0	e5584e6e7871a8a77b507c13f44a3c0dd07ef13a	AMQ-2327	18	2	activemq-core/src/main/java/org/apache/activemq/network/ConduitBridge.java
activemq-5.2.0-activemq-5.3.0	e5584e6e7871a8a77b507c13f44a3c0dd07ef13a	AMQ-2327	3	1	activemq-core/src/test/java/org/apache/activemq/usecases/ThreeBrokerQueueNetworkTest.java
activemq-5.2.0-activemq-5.3.0	ed0b08bbd9d20aa2e2303f265887a0eddf9bec96	AMQ-2283	1	1	activemq-core/src/test/java/org/apache/activemq/transport/discovery/DiscoveryTransportBrokerTest.java
activemq-5.2.0-activemq-5.3.0	ca242f4a34020d7ccbe2f7c8fe295cdafa482fd1	AMQ-1112	6	26	activemq-core/src/main/java/org/apache/activemq/broker/region/PrefetchSubscription.java
activemq-5.2.0-activemq-5.3.0	ca242f4a34020d7ccbe2f7c8fe295cdafa482fd1	AMQ-1112	14	5	activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java
activemq-5.2.0-activemq-5.3.0	ca242f4a34020d7ccbe2f7c8fe295cdafa482fd1	AMQ-1112	6	0	activemq-core/src/main/java/org/apache/activemq/broker/region/QueueSubscription.java
activemq-5.2.0-activemq-5.3.0	ca242f4a34020d7ccbe2f7c8fe295cdafa482fd1	AMQ-1112	26	6	activemq-core/src/main/java/org/apache/activemq/broker/region/RegionBroker.java
activemq-5.2.0-activemq-5.3.0	ca242f4a34020d7ccbe2f7c8fe295cdafa482fd1	AMQ-1112	0	8	activemq-core/src/main/java/org/apache/activemq/command/ActiveMQMessage.java
activemq-5.2.0-activemq-5.3.0	ca242f4a34020d7ccbe2f7c8fe295cdafa482fd1	AMQ-1112	10	4	activemq-core/src/main/java/org/apache/activemq/command/Message.java
activemq-5.2.0-activemq-5.3.0	ca242f4a34020d7ccbe2f7c8fe295cdafa482fd1	AMQ-1112	33	11	activemq-core/src/test/java/org/apache/activemq/usecases/ExpiredMessagesTest.java
activemq-5.2.0-activemq-5.3.0	ca242f4a34020d7ccbe2f7c8fe295cdafa482fd1	AMQ-1112	58	35	activemq-core/src/test/java/org/apache/activemq/usecases/ExpiredMessagesWithNoConsumerTest.java
activemq-5.2.0-activemq-5.3.0	ca242f4a34020d7ccbe2f7c8fe295cdafa482fd1	AMQ-1112	40	0	activemq-core/src/test/java/org/apache/activemq/util/Wait.java
activemq-5.2.0-activemq-5.3.0	dbe847e0dade437ba678299f62e899f61b95a3e9	AMQ-2322	3	1	activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java
activemq-5.2.0-activemq-5.3.0	dbe847e0dade437ba678299f62e899f61b95a3e9	AMQ-2322	112	19	activemq-core/src/test/java/org/apache/activemq/usecases/ExpiredMessagesTest.java
activemq-5.2.0-activemq-5.3.0	dbe847e0dade437ba678299f62e899f61b95a3e9	AMQ-2322	1	1	activemq-core/src/test/java/org/apache/activemq/usecases/ExpiredMessagesWithNoConsumerTest.java
activemq-5.2.0-activemq-5.3.0	a72f26f0df75749a6655a86f72b46a056964fcfd	AMQ-2321	1	1	activemq-core/src/main/java/org/apache/activemq/broker/BrokerService.java
activemq-5.2.0-activemq-5.3.0	a72f26f0df75749a6655a86f72b46a056964fcfd	AMQ-2321	4	0	activemq-core/src/test/java/org/apache/activemq/broker/BrokerTest.java
activemq-5.2.0-activemq-5.3.0	bd1b10c207cfd250fe600a554420db8c5d6a68f6	AMQ-2283	15	1	activemq-core/src/main/java/org/apache/activemq/broker/TransportConnector.java
activemq-5.2.0-activemq-5.3.0	bd1b10c207cfd250fe600a554420db8c5d6a68f6	AMQ-2283	22	1	activemq-core/src/main/java/org/apache/activemq/transport/discovery/DiscoveryTransport.java
activemq-5.2.0-activemq-5.3.0	bd1b10c207cfd250fe600a554420db8c5d6a68f6	AMQ-2283	1	1	activemq-core/src/main/java/org/apache/activemq/transport/discovery/DiscoveryTransportFactory.java
activemq-5.2.0-activemq-5.3.0	bd1b10c207cfd250fe600a554420db8c5d6a68f6	AMQ-2283	5	2	activemq-core/src/main/java/org/apache/activemq/transport/discovery/multicast/MulticastDiscoveryAgent.java
activemq-5.2.0-activemq-5.3.0	bd1b10c207cfd250fe600a554420db8c5d6a68f6	AMQ-2283	50	0	activemq-core/src/test/java/org/apache/activemq/transport/discovery/DiscoveryTransportNoBrokerTest.java
activemq-5.2.0-activemq-5.3.0	7a59d284dc6401b6b756edbfda1dc759c82cf5d4	AMQ-1112	3	0	activemq-core/src/main/java/org/apache/activemq/ActiveMQMessageConsumer.java
activemq-5.2.0-activemq-5.3.0	7a59d284dc6401b6b756edbfda1dc759c82cf5d4	AMQ-1112	1	1	activemq-core/src/main/java/org/apache/activemq/broker/region/IndirectMessageReference.java
activemq-5.2.0-activemq-5.3.0	7a59d284dc6401b6b756edbfda1dc759c82cf5d4	AMQ-1112	35	12	activemq-core/src/main/java/org/apache/activemq/broker/region/PrefetchSubscription.java
activemq-5.2.0-activemq-5.3.0	7a59d284dc6401b6b756edbfda1dc759c82cf5d4	AMQ-1112	22	18	activemq-core/src/main/java/org/apache/activemq/broker/region/Queue.java
activemq-5.2.0-activemq-5.3.0	7a59d284dc6401b6b756edbfda1dc759c82cf5d4	AMQ-1112	2	1	activemq-core/src/main/java/org/apache/activemq/broker/region/RegionBroker.java
activemq-5.2.0-activemq-5.3.0	7a59d284dc6401b6b756edbfda1dc759c82cf5d4	AMQ-1112	1	1	activemq-core/src/test/java/org/apache/activemq/bugs/DurableConsumerTest.java
activemq-5.2.0-activemq-5.3.0	7a59d284dc6401b6b756edbfda1dc759c82cf5d4	AMQ-1112	1	6	activemq-core/src/test/java/org/apache/activemq/command/ActiveMQMapMessageTest.java
